tick,state,path_source,immediate_stop,v_ref,n_points,x0,y0,yaw0,k0,x1,y1,yaw1,k1,x2,y2,yaw2,k2,x3,y3,yaw3,k3,x4,y4,yaw4,k4,x5,y5,yaw5,k5,x6,y6,yaw6,k6,x7,y7,yaw7,k7,x8,y8,yaw8,k8,x9,y9,yaw9,k9,x10,y10,yaw10,k10,x11,y11,yaw11,k11,x12,y12,yaw12,k12,x13,y13,yaw13,k13,x14,y14,yaw14,k14,x15,y15,yaw15,k15,x16,y16,yaw16,k16,x17,y17,yaw17,k17,x18,y18,yaw18,k18,x19,y19,yaw19,k19,top,navigation,avoidance,signal,safety,mission,mission_type,speed_owner,reference_available,ref_valid,ref_fresh,ref_age_s,ref_generation,stop_reasons,parking_calibration,zone_calibration,zone_generation,recovery_configured,rear_sensor_valid,rear_corridor_state,recovery_eligible,recovery_block_reason,recovery_attempts,reverse_command_time_s,reverse_measured_distance_m,reverse_distance_complete,last_recovery_reason,traffic_remaining_m,traffic_stop_success,route_phase,route_index,route_count,route_sequence_id,route_instance_id,route_request_id,route_requested_index,route_end_reached,route_completion,route_connecting,route_requested_connecting,mission_failed,mission_cancel_reason,parking_search_zone_only,parking_zone_entry_active,sensor_alive_mask,reference_motion_blocked
904,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0651555,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
905,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0751381,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
906,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0851084,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
907,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.095135,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
908,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.10515,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
909,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.115113,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
910,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.12513,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
911,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.135106,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
912,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.145141,1789393219093823620,0,3,1,1789393219093823620,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
913,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0402635,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
914,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0502936,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
915,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.060254,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
916,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0702782,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
917,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0802282,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
918,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.0902593,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
919,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.100261,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
920,1,1,1,0,1,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,2.50027084,-0.135158136,-0.000383687555,-0.000137717579,0,2,0,0,0,0,0,4,1,1,1,0.110238,1789393219208673962,0,3,1,1789393219208673962,1,0,0,0,5,0,0,0,1,0,0,0,1,0,1,17807375100182849915,13632031855619359989,0,0,0,0,0,0,0,0,0,1,127,0
